date,model,upsampling,threshold,params,recall,precision,accuracy,f1,f1_weighted_2,f1_weighted_3,f1_weighted_4,test_recall,test_precision,test_accuracy,test_f1,test_f1_weighted_2,test_f1_weighted_3,test_f1_weighted_4,"['Age', 'BusinessTravel', 'DailyRate', 'Department', 'DistanceFromHome', 'Education', 'EmployeeCount', 'EnvironmentSatisfaction', 'Gender', 'HourlyRate', 'JobInvolvement', 'JobRole', 'JobSatisfaction', 'MaritalStatus', 'MonthlyIncome', 'MonthlyRate', 'NumCompaniesWorked', 'Over18', 'OverTime', 'PercentSalaryHike', 'PerformanceRating', 'RelationshipSatisfaction', 'StandardHours', 'Shift', 'TotalWorkingYears', 'TrainingTimesLastYear', 'WorkLifeBalance', 'YearsAtCompany', 'YearsInCurrentRole', 'YearsSinceLastPromotion', 'YearsWithCurrManager']"
2024-04-18,LogisticRegression,smote,0.1,"{'C': 0.01, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': None}",0.9991518235793044,0.6206533192834562,0.6942324003392706,0.7656808579785506,0.8905352283035983,0.941721960188664,0.9645506213274252,0.9210526315789472,0.1650943396226415,0.4642857142857143,0.2799999999999999,0.4807692307692306,0.6317689530685919,0.725609756097561,
2024-04-18,LogisticRegression,smote,0.3,"{'C': 0.01, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': None}",0.9872773536895676,0.7708609271523179,0.8469041560644615,0.8657493492004462,0.9347895920334084,0.9603168055440968,0.9712378521645236,0.868421052631579,0.264,0.7113095238095238,0.4049079754601227,0.5956678700361011,0.7066381156316918,0.7653478854024557,
2024-04-18,LogisticRegression,smote,0.5,"{'C': 0.01, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': None}",0.9541984732824428,0.87890625,0.9113655640373196,0.915006100040667,0.93812541694463,0.94609368429905,0.9494142176330422,0.8421052631578947,0.5079365079365079,0.8898809523809523,0.6336633663366337,0.7441860465116279,0.7901234567901234,0.8107302533532043,
2024-04-18,LogisticRegression,smote,0.7,"{'C': 0.01, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': None}",0.8312128922815946,0.9674234945705824,0.9016115351993216,0.8941605839416058,0.8552976086577065,0.8430832759807295,0.8381546511042913,0.631578947368421,0.7058823529411765,0.9285714285714286,0.6666666666666667,0.6451612903225806,0.6382978723404255,0.6355140186915887,
2024-04-18,LogisticRegression,cgan,0.1,"{'C': 0.01, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': None}",0.9316770186335404,0.4474272930648769,0.5693911135490949,0.6045340050377834,0.7658922644881287,0.8406893652795293,0.8759124087591241,0.9736842105263158,0.1689497716894977,0.4553571428571428,0.2879377431906614,0.4986522911051213,0.6595365418894831,0.7605804111245464,
2024-04-18,LogisticRegression,cgan,0.3,"{'C': 0.01, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': None}",0.781055900621118,0.8314049586776859,0.8667032364234778,0.8054443554843875,0.7906318767683117,0.7858147164505547,0.7838481987349896,0.6052631578947368,0.5,0.8869047619047619,0.5476190476190477,0.5808080808080808,0.5927835051546391,0.5978593272171254,
2024-04-18,LogisticRegression,cgan,0.5,"{'C': 0.01, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': None}",0.7608695652173914,0.9939148073022313,0.913878222709819,0.8619173262972735,0.7983056370153144,0.7791381777707108,0.771510604797629,0.131578947368421,1.0,0.9017857142857144,0.2325581395348837,0.1592356687898088,0.1440922190201728,0.1386623164763458,
2024-04-18,LogisticRegression,cgan,0.7,"{'C': 0.01, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': None}",0.75,1.0,0.911684037301152,0.8571428571428571,0.7894736842105263,0.7692307692307693,0.7611940298507462,0.0,0.0,0.8869047619047619,0.0,,,,
2024-04-18,LogisticRegression,none,0.1,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': 'balanced'}",0.9937888198757764,0.226950354609929,0.5925373134328358,0.369515011547344,0.593031875463306,0.7428040854224698,0.8290155440414507,0.9473684210526316,0.2022471910112359,0.5714285714285714,0.3333333333333333,0.5454545454545454,0.6923076923076923,0.7786259541984731,
2024-04-18,LogisticRegression,none,0.3,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': 'balanced'}",0.9254658385093169,0.3303769401330377,0.7656716417910447,0.4869281045751633,0.6803652968036529,0.7842105263157895,0.8368021143045918,0.8947368421052632,0.3119266055045872,0.7648809523809523,0.4625850340136055,0.6513409961685824,0.7538802660753882,0.8061366806136682,
2024-04-18,LogisticRegression,none,0.5,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': 'balanced'}",0.8695652173913043,0.4560260586319218,0.8597014925373134,0.5982905982905983,0.7360672975814931,0.797266514806378,0.8255289628858827,0.868421052631579,0.4583333333333333,0.8690476190476191,0.6,0.7366071428571428,0.7971014492753623,0.825,
2024-04-18,LogisticRegression,none,0.7,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': 'balanced'}",0.7267080745341615,0.585,0.905223880597015,0.6481994459833795,0.693127962085308,0.7095209217707702,0.7164985590778098,0.7894736842105263,0.5882352941176471,0.9136904761904762,0.6741573033707866,0.7389162561576356,0.7633587786259542,0.7738998482549317,
2024-04-18,LogisticRegression,undersample,0.1,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': 'balanced'}",0.9937888198757764,0.6274509803921569,0.7018633540372671,0.7692307692307692,0.8898776418242491,0.9389671361502347,0.960791239844578,0.9473684210526316,0.158590308370044,0.4255952380952381,0.2716981132075471,0.474934036939314,0.632688927943761,0.7329341317365269,
2024-04-18,LogisticRegression,undersample,0.3,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': 'balanced'}",0.9440993788819876,0.7342995169082126,0.8012422360248447,0.8260869565217391,0.8930669800235017,0.9178743961352656,0.928494430470715,0.8947368421052632,0.2266666666666666,0.6428571428571429,0.3617021276595744,0.5629139072847681,0.6910569105691056,0.762532981530343,
2024-04-18,LogisticRegression,undersample,0.5,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': 'balanced'}",0.8881987577639752,0.8218390804597702,0.8478260869565217,0.853731343283582,0.8740831295843521,0.8810844115834874,0.884,0.8421052631578947,0.3595505617977528,0.8125,0.5039370078740157,0.6639004149377593,0.7424593967517401,0.7804878048780487,
2024-04-18,LogisticRegression,undersample,0.7,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': 'balanced'}",0.7204968944099379,0.8923076923076924,0.8167701863354038,0.7972508591065293,0.7493540051679586,0.734642178594047,0.7287509238728751,0.7894736842105263,0.5882352941176471,0.9136904761904762,0.6741573033707866,0.7389162561576356,0.7633587786259542,0.7738998482549317,
2024-04-18,LogisticRegression,oversample,0.1,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': 'balanced'}",0.9949109414758268,0.7002985074626865,0.7845631891433418,0.8220042046250875,0.917696761070255,0.954745238482826,0.9708846584546472,0.9473684210526316,0.2155688622754491,0.6041666666666666,0.3512195121951219,0.5642633228840125,0.7072691552062867,0.7896774193548387,
2024-04-18,LogisticRegression,oversample,0.3,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': 'balanced'}",0.9499575911789652,0.8,0.8562340966921119,0.8685537029856535,0.9156311314584696,0.9324785613187913,0.9395973154362416,0.8947368421052632,0.34,0.7916666666666666,0.4927536231884058,0.6746031746031746,0.7692307692307693,0.8163841807909605,
2024-04-18,LogisticRegression,oversample,0.5,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': 'balanced'}",0.9117896522476676,0.8690379951495554,0.8871925360474979,0.8899006622516556,0.9029060977658324,0.9073261309925724,0.909158748320979,0.868421052631579,0.4647887323943662,0.8720238095238095,0.6055045871559632,0.7399103139013453,0.7990314769975787,0.8262150220913107,
2024-04-18,LogisticRegression,oversample,0.7,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': 'balanced'}",0.8108566581849025,0.9174664107485604,0.8689567430025446,0.860873480414228,0.8301493574157693,0.8203895992448296,0.8164372550989653,0.7894736842105263,0.5660377358490566,0.9077380952380952,0.6593406593406593,0.7317073170731708,0.7594936708860759,0.7715582450832074,
2024-04-18,LogisticRegression,smote,0.1,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': 'balanced'}",0.9949109414758268,0.756774193548387,0.8375742154368109,0.85965555148406,0.9360038301947016,0.9645588356220706,0.9768296267267562,0.9210526315789472,0.2536231884057971,0.6845238095238095,0.3977272727272727,0.603448275862069,0.7291666666666666,0.7975871313672922,
2024-04-18,LogisticRegression,smote,0.3,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': 'balanced'}",0.9720101781170484,0.8662131519274376,0.910941475826972,0.9160671462829736,0.9488325881768505,0.9602815485168424,0.9650765344033287,0.8421052631578947,0.4383561643835616,0.8601190476190477,0.5765765765765766,0.7111111111111111,0.7710843373493976,0.7988252569750367,
2024-04-18,LogisticRegression,smote,0.5,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': 'balanced'}",0.9457167090754875,0.9230132450331126,0.9334181509754028,0.9342270632593213,0.9410871033085751,0.943396226415094,0.9443503387803904,0.8157894736842105,0.5535714285714286,0.9047619047619048,0.6595744680851064,0.7451923076923077,0.778894472361809,0.7936746987951807,
2024-04-18,LogisticRegression,smote,0.7,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': 'balanced'}",0.8787107718405428,0.9592592592592591,0.9206955046649704,0.9172200088534748,0.8937198067632851,0.8861517406552049,0.8830726032892099,0.6842105263157895,0.6666666666666666,0.925595238095238,0.6753246753246753,0.680628272251309,0.6824146981627297,0.6831530139103554,
2024-04-18,LogisticRegression,cgan,0.1,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': 'balanced'}",0.9425465838509316,0.599802371541502,0.757542512342293,0.7330917874396135,0.8458751393534002,0.8915981198589894,0.9118946624248851,0.9473684210526316,0.2465753424657534,0.6666666666666666,0.391304347826087,0.6040268456375839,0.7377049180327869,0.8116710875331564,
2024-04-18,LogisticRegression,cgan,0.3,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': 'balanced'}",0.843167701863354,0.8140929535232384,0.8765770707624795,0.8283752860411898,0.8371877890841811,0.8401671050595698,0.8414000546896362,0.7894736842105263,0.4838709677419355,0.8809523809523809,0.6,0.7009345794392522,0.7425742574257425,0.7611940298507462,
2024-04-18,LogisticRegression,cgan,0.5,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': 'balanced'}",0.8027950310559007,0.9166666666666666,0.904552934722984,0.8559602649006623,0.8232484076433122,0.8128930817610063,0.8087044534412956,0.7631578947368421,0.7631578947368421,0.9464285714285714,0.7631578947368421,0.7631578947368421,0.763157894736842,0.7631578947368421,
2024-04-18,LogisticRegression,cgan,0.7,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': 'balanced'}",0.7763975155279503,0.9727626459143968,0.9133296763576524,0.8635578583765112,0.8090614886731391,0.792393026941363,0.78572749121834,0.3684210526315789,0.875,0.9226190476190476,0.5185185185185185,0.4166666666666667,0.3910614525139665,0.3814102564102564,
2024-04-18,LogisticRegression,none,0.1,"{'C': 1, 'penalty': 'l1', 'solver': 'saga', 'max_iter': 200, 'class_weight': 'balanced'}",0.9565217391304348,0.2678260869565217,0.6805970149253732,0.4184782608695652,0.6316652994257588,0.7608695652173912,0.8308473500476039,0.9473684210526316,0.2416107382550335,0.6577380952380952,0.3850267379679144,0.5980066445182723,0.7331975560081466,0.808454425363276,
