date,model,upsampling,threshold,recall,precision,accuracy,f1,f1_weighted_2,f1_weighted_3,f1_weighted_4,test_recall,test_precision,test_accuracy,test_f1,test_f1_weighted_2,test_f1_weighted_3,test_f1_weighted_4
2024-03-31,SVC,cgan,0.7000000000000001,0.7857142857142857,0.9674952198852772,0.9149753154141524,0.8671808054841473,0.8163923846402064,0.8007596138629529,0.7944952433730489,0.3947368421052631,0.75,0.9166666666666666,0.5172413793103448,0.4360465116279069,0.4143646408839779,0.4060509554140126
2024-03-31,SVC,cgan,0.8,0.782608695652174,0.9692307692307692,0.9144267690619856,0.865979381443299,0.813953488372093,0.7979734008866373,0.7915742793791575,0.3684210526315789,0.7777777777777778,0.9166666666666666,0.5,0.4117647058823529,0.3888888888888888,0.3801916932907348
2024-03-31,SVC,cgan,0.9,0.7795031055900621,0.974757281553398,0.9149753154141524,0.8662640207075064,0.812034940148819,0.7954365393756933,0.7887974859044272,0.2894736842105263,0.7333333333333333,0.9077380952380952,0.4150943396226416,0.3293413173652695,0.3081232492997199,0.3001605136436597
2024-03-31,SVC,none,0.1,0.7888198757763976,0.3836858006042296,0.8223880597014925,0.516260162601626,0.6512820512820513,0.7134831460674157,0.7426900584795321,0.8157894736842105,0.3780487804878049,0.8273809523809523,0.5166666666666667,0.6623931623931625,0.7311320754716982,0.763768115942029
2024-03-31,SVC,none,0.2,0.5838509316770186,0.5465116279069767,0.8917910447761194,0.5645645645645645,0.5759803921568628,0.5798889574336829,0.5815138282387191,0.7105263157894737,0.5869565217391305,0.9107142857142856,0.6428571428571428,0.6818181818181818,0.6958762886597938,0.701834862385321
2024-03-31,SVC,none,0.3,0.484472049689441,0.6446280991735537,0.9059701492537312,0.5531914893617021,0.5098039215686274,0.4968152866242037,0.4916573971078977,0.5789473684210527,0.6111111111111112,0.9107142857142856,0.5945945945945946,0.5851063829787234,0.5820105820105821,0.5807453416149069
2024-03-31,SVC,none,0.4,0.4409937888198758,0.7029702970297029,0.9104477611940298,0.5419847328244275,0.4765100671140939,0.4580645161290322,0.4508778483376914,0.4210526315789473,0.64,0.9077380952380952,0.5079365079365079,0.4519774011299435,0.4359673024523161,0.4296998420221168
2024-03-31,SVC,none,0.5,0.3540372670807453,0.7808219178082192,0.9104477611940298,0.4871794871794871,0.397489539748954,0.3745072273324573,0.3657984144960363,0.4210526315789473,0.8,0.9226190476190476,0.5517241379310345,0.4651162790697674,0.441988950276243,0.4331210191082802
2024-03-31,SVC,none,0.6,0.3167701863354037,0.8095238095238095,0.908955223880597,0.4553571428571428,0.3606789250353606,0.3373015873015872,0.328533535430087,0.3947368421052631,0.8823529411764706,0.925595238095238,0.5454545454545454,0.4437869822485207,0.4178272980501392,0.408
2024-03-31,SVC,none,0.7000000000000001,0.2795031055900621,0.8333333333333334,0.9067164179104478,0.4186046511627906,0.3223495702005731,0.2994011976047904,0.2908745247148289,0.3421052631578947,0.8666666666666667,0.9196428571428572,0.4905660377358491,0.3892215568862275,0.3641456582633053,0.3547351524879615
2024-03-31,SVC,none,0.8,0.2360248447204969,0.8636363636363636,0.903731343283582,0.3707317073170732,0.2761627906976744,0.2545210984594775,0.2465648854961832,0.2631578947368421,0.9090909090909092,0.9136904761904762,0.4081632653061224,0.3067484662576686,0.2832861189801699,0.2746365105008077
2024-03-31,SVC,none,0.9,0.1739130434782608,0.875,0.8977611940298508,0.2901554404145078,0.2071005917159763,0.1890614449696151,0.1825153374233129,0.2368421052631578,1.0,0.9136904761904762,0.3829787234042552,0.2795031055900621,0.2564102564102564,0.2479740680713128
2024-03-31,SVC,undersample,0.1,1.0,0.5,0.5,0.6666666666666666,0.8333333333333334,0.9090909090909092,0.9444444444444444,1.0,0.1130952380952381,0.1130952380952381,0.2032085561497326,0.3893442622950819,0.56047197640118,0.6843220338983051
2024-03-31,SVC,undersample,0.2,1.0,0.5,0.5,0.6666666666666666,0.8333333333333334,0.9090909090909092,0.9444444444444444,1.0,0.1130952380952381,0.1130952380952381,0.2032085561497326,0.3893442622950819,0.56047197640118,0.6843220338983051
2024-03-31,SVC,undersample,0.3,1.0,0.5,0.5,0.6666666666666666,0.8333333333333334,0.9090909090909092,0.9444444444444444,1.0,0.1130952380952381,0.1130952380952381,0.2032085561497326,0.3893442622950819,0.56047197640118,0.6843220338983051
2024-03-31,SVC,undersample,0.4,1.0,0.5,0.5,0.6666666666666666,0.8333333333333334,0.9090909090909092,0.9444444444444444,1.0,0.1130952380952381,0.1130952380952381,0.2032085561497326,0.3893442622950819,0.56047197640118,0.6843220338983051
2024-03-31,SVC,undersample,0.5,0.0,0.0,0.4937888198757764,0.0,,,,0.0263157894736842,0.1666666666666666,0.875,0.0454545454545454,0.0316455696202531,0.028735632183908,0.0276872964169381
2024-03-31,SVC,undersample,0.6,0.0,0.0,0.5,0.0,,,,0.0,0.0,0.8869047619047619,0.0,,,
2024-03-31,SVC,undersample,0.7000000000000001,0.0,0.0,0.5,0.0,,,,0.0,0.0,0.8869047619047619,0.0,,,
2024-03-31,SVC,undersample,0.8,0.0,0.0,0.5,0.0,,,,0.0,0.0,0.8869047619047619,0.0,,,
2024-03-31,SVC,undersample,0.9,0.0,0.0,0.5,0.0,,,,0.0,0.0,0.8869047619047619,0.0,,,
2024-03-31,SVC,oversample,0.1,0.9974554707379136,0.5261744966442953,0.549618320610687,0.6889279437609841,0.8459214501510572,0.9154600653900046,0.9475330584387884,0.9473684210526316,0.1146496815286624,0.1666666666666666,0.2045454545454545,0.3862660944206008,0.548780487804878,0.6637744034707158
2024-03-31,SVC,oversample,0.2,0.9957591178965224,0.5427646786870088,0.5784563189143341,0.7025733093955716,0.8533217037360082,0.9190543291059968,0.949160603034194,0.9473684210526316,0.1224489795918367,0.2261904761904762,0.216867469879518,0.4035874439461883,0.5660377358490566,0.6784922394678492
2024-03-31,SVC,oversample,0.3,0.9991518235793044,0.5649880095923261,0.6149279050042409,0.7218137254901961,0.8660491104249375,0.9278512917454316,0.955940617690582,0.8157894736842105,0.3734939759036144,0.8244047619047619,0.512396694214876,0.6595744680851063,0.7294117647058823,0.7626628075253254
2024-03-31,SVC,oversample,0.4,0.9575911789652248,0.7025513378967019,0.7760814249363868,0.8104809763101221,0.8927724181559387,0.9240464887870355,0.9375702212886524,0.5263157894736842,0.6896551724137931,0.9196428571428572,0.5970149253731344,0.5524861878453039,0.5390835579514824,0.5337519623233908
2024-03-31,SVC,oversample,0.5,0.7150127226463104,0.9387527839643652,0.8341815097540288,0.811747713047665,0.750801567509797,0.7324702406812061,0.725179637688493,0.4736842105263157,0.6666666666666666,0.9136904761904762,0.5538461538461538,0.5027932960893855,0.4878048780487805,0.4818897637795276
2024-03-31,SVC,oversample,0.6,0.4783715012722646,0.986013986013986,0.7357930449533503,0.6442033123929183,0.5332829046898638,0.5043369399982115,0.4933113809425807,0.2894736842105263,1.0,0.9196428571428572,0.4489795918367347,0.3374233128834356,0.311614730878187,0.3021001615508885
2024-03-31,SVC,oversample,0.7000000000000001,0.2188295165394402,0.996138996138996,0.6089906700593724,0.3588317107093184,0.2592964824120602,0.2373505059797608,0.229357318412383,0.2631578947368421,1.0,0.9166666666666666,0.4166666666666667,0.3086419753086419,0.284090909090909,0.2750809061488673
2024-03-31,SVC,oversample,0.8,0.1382527565733672,1.0,0.5691263782866837,0.2429210134128166,0.1670424267267882,0.1512901429366994,0.145635150049929,0.1578947368421052,1.0,0.9047619047619048,0.2727272727272727,0.189873417721519,0.1724137931034483,0.1661237785016286
2024-03-31,SVC,oversample,0.9,0.0788804071246819,1.0,0.539440203562341,0.1462264150943396,0.0966936993137866,0.0868834080717488,0.0833992720367146,0.1842105263157894,1.0,0.9077380952380952,0.3111111111111111,0.220125786163522,0.2005730659025787,0.1934959349593495
2024-03-31,SVC,smote,0.1,1.0,0.5070967741935484,0.5139949109414759,0.672945205479452,0.8372390285470813,0.9114100185528756,0.945915333427722,0.9736842105263158,0.1124620060790273,0.1279761904761904,0.2016348773841961,0.3846153846153846,0.5514157973174367,0.6712913553895411
2024-03-31,SVC,smote,0.2,0.9940627650551316,0.5197339246119734,0.53774385072095,0.6825859056493886,0.8406254482857553,0.9109280273589304,0.94341588143378,0.9473684210526316,0.1216216216216216,0.2202380952380952,0.2155688622754491,0.4017857142857143,0.5642633228840126,0.6769911504424778
2024-03-31,SVC,smote,0.3,0.9949109414758268,0.5440630797773655,0.5805767599660729,0.7034482758620689,0.8534633294528521,0.918774966711052,0.9486679352997146,0.9473684210526316,0.1142857142857142,0.1636904761904762,0.2039660056657223,0.3854389721627408,0.5479452054794521,0.6630552546045503
2024-03-31,SVC,smote,0.4,0.9703138252756572,0.5771947527749748,0.6297709923664122,0.7238215754508067,0.8539862645565841,0.9084411974906694,0.93293677444114,0.8947368421052632,0.1263940520446096,0.2886904761904761,0.2214983713355048,0.4038004750593824,0.5564648117839607,0.6590649942987457
2024-03-31,SVC,smote,0.5,0.7370653095843935,0.8315789473684211,0.7938931297709924,0.7814748201438849,0.7542093386564831,0.7455387783115991,0.742026219297805,0.7894736842105263,0.4761904761904761,0.8779761904761905,0.594059405940594,0.6976744186046513,0.7407407407407407,0.760059612518629
2024-03-31,SVC,smote,0.6,0.3689567430025445,0.9539473684210528,0.6755725190839694,0.5321100917431193,0.4205336426914153,0.3930604499864462,0.3827639751552796,0.2368421052631578,1.0,0.9136904761904762,0.3829787234042552,0.2795031055900621,0.2564102564102564,0.2479740680713128
2024-03-31,SVC,smote,0.7000000000000001,0.1450381679389313,0.9827586206896552,0.5712468193384224,0.2527716186252771,0.1748466257668711,0.1585535465924895,0.1526946107784431,0.2368421052631578,1.0,0.9136904761904762,0.3829787234042552,0.2795031055900621,0.2564102564102564,0.2479740680713128
2024-03-31,SVC,smote,0.8,0.011874469889737,1.0,0.5059372349448685,0.0234702430846605,0.014799154334038,0.0131764705882352,0.012607267719038,0.0526315789473684,1.0,0.8928571428571429,0.1,0.0649350649350649,0.0581395348837209,0.0557377049180327
2024-03-31,SVC,smote,0.9,0.010178117048346,1.0,0.5050890585241731,0.0201511335012594,0.0126903553299492,0.0112962439988703,0.010807374443738,0.0,0.0,0.8869047619047619,0.0,,,
2024-03-31,SVC,cgan,0.1,0.7996894409937888,0.3901515151515151,0.4876577070762479,0.5244399185336048,0.6609342915811088,0.7237211916807196,0.7531830695113559,0.9473684210526316,0.24,0.6547619047619048,0.3829787234042552,0.5960264900662252,0.7317073170731707,0.8073878627968337
2024-03-31,SVC,cgan,0.2,0.7624223602484472,0.9212007504690432,0.8930334613274822,0.8343245539507221,0.7896429720167257,0.7757939642913573,0.7702316139152903,0.4473684210526316,0.6071428571428571,0.9047619047619048,0.5151515151515151,0.4722222222222221,0.4594594594594594,0.4544025157232704
2024-03-31,SVC,cgan,0.3,0.7546583850931677,0.9739478957915833,0.9061985737794844,0.8503937007874016,0.7902439024390244,0.7720413026211279,0.7647875590113858,0.2368421052631578,0.8181818181818182,0.9077380952380952,0.3673469387755102,0.2760736196319018,0.254957507082153,0.247172859450727
2024-03-31,SVC,cgan,0.4,0.7546583850931677,0.9858012170385396,0.9094898518924848,0.8548812664907652,0.7917888563049853,0.7727778661154397,0.765212559044179,0.1842105263157894,0.7777777777777778,0.9017857142857144,0.2978723404255319,0.217391304347826,0.1994301994301994,0.192868719611021
2024-03-31,SVC,cgan,0.5,0.7531055900621118,0.9938524590163934,0.9111354909489852,0.8568904593639576,0.7914490861618798,0.7718014003819221,0.7639918458117123,0.1842105263157894,0.7777777777777778,0.9017857142857144,0.2978723404255319,0.217391304347826,0.1994301994301994,0.192868719611021
2024-03-31,SVC,cgan,0.6,0.7515527950310559,0.9958847736625516,0.9111354909489852,0.8566371681415929,0.790333115610712,0.7704552690226042,0.7625579240037071,0.1052631578947368,0.6666666666666666,0.8928571428571429,0.1818181818181818,0.1265822784810126,0.1149425287356321,0.1107491856677524
2024-03-31,SVC,cgan,0.7000000000000001,0.75,0.9979338842975206,0.9111354909489852,0.8563829787234042,0.7892156862745097,0.769108280254777,0.761123470522803,0.0526315789473684,0.5,0.8869047619047619,0.0952380952380952,0.0641025641025641,0.0578034682080924,0.0555555555555555
2024-03-31,SVC,cgan,0.8,0.75,0.9979338842975206,0.9111354909489852,0.8563829787234042,0.7892156862745097,0.769108280254777,0.761123470522803,0.0263157894736842,0.5,0.8869047619047619,0.05,0.0324675324675324,0.0290697674418604,0.0278688524590163
2024-03-31,SVC,cgan,0.9,0.75,1.0,0.911684037301152,0.8571428571428571,0.7894736842105263,0.7692307692307693,0.7611940298507462,0.0,0.0,0.8869047619047619,0.0,,,
2024-03-31,SVC,none,0.1,0.8012422360248447,0.3654390934844193,0.808955223880597,0.5019455252918288,0.6469408224674021,0.7158712541620421,0.7487196995561625,0.8947368421052632,0.419753086419753,0.8482142857142857,0.5714285714285714,0.7296137339055793,0.8037825059101654,0.8388969521044993
2024-03-31,SVC,none,0.2,0.6894409937888198,0.4889867841409692,0.8761194029850746,0.5721649484536082,0.6371986222732491,0.662291169451074,0.673207277916518,0.7631578947368421,0.58,0.9107142857142856,0.6590909090909091,0.7178217821782179,0.7397959183673469,0.7492401215805472
2024-03-31,SVC,none,0.3,0.5900621118012422,0.5864197530864198,0.9007462686567164,0.5882352941176471,0.5893300248138957,0.5896958410924891,0.5898466033601169,0.6578947368421053,0.6410256410256411,0.9196428571428572,0.6493506493506495,0.6544502617801047,0.6561679790026246,0.6568778979907265
2024-03-31,SVC,none,0.4,0.546583850931677,0.6567164179104478,0.9111940298507464,0.5966101694915255,0.5655526992287918,0.5559065066329754,0.5520295202952029,0.5526315789473685,0.6774193548387096,0.9196428571428572,0.6086956521739131,0.5737704918032787,0.5630026809651475,0.5586854460093897
2024-03-31,SVC,none,0.5,0.4658385093167702,0.7211538461538461,0.914179104477612,0.5660377358490566,0.5013368983957218,0.4829362524146812,0.4757462686567164,0.5,0.8260869565217391,0.9315476190476192,0.6229508196721311,0.5428571428571428,0.5205479452054794,0.5118858954041204
2024-03-31,SVC,none,0.6,0.4099378881987577,0.7586206896551724,0.9134328358208956,0.532258064516129,0.4514363885088918,0.4296874999999999,0.4213293278257604,0.5,0.8260869565217391,0.9315476190476192,0.6229508196721311,0.5428571428571428,0.5205479452054794,0.5118858954041204
2024-03-31,SVC,none,0.7000000000000001,0.3478260869565217,0.8,0.9111940298507464,0.4848484848484848,0.392156862745098,0.3686635944700461,0.3597883597883597,0.3421052631578947,0.7647058823529411,0.9136904761904762,0.4727272727272727,0.3846153846153846,0.362116991643454,0.3535999999999999
2024-03-31,SVC,none,0.8,0.2360248447204969,0.8636363636363636,0.903731343283582,0.3707317073170732,0.2761627906976744,0.2545210984594775,0.2465648854961832,0.2105263157894736,0.7272727272727273,0.9017857142857144,0.3265306122448979,0.2453987730061349,0.2266288951841359,0.2197092084006461
2024-03-31,SVC,none,0.9,0.1180124223602484,1.0,0.8940298507462686,0.2111111111111111,0.143288084464555,0.1294277929155313,0.1244701348747591,0.0263157894736842,1.0,0.8898809523809523,0.0512820512820512,0.0326797385620915,0.0291545189504373,0.0279146141215106
2024-03-31,SVC,undersample,0.1,0.9813664596273292,0.632,0.7049689440993789,0.7688564476885645,0.8836689038031321,0.9299587992937024,0.9504600141542816,0.9736842105263158,0.1728971962616822,0.4702380952380952,0.2936507936507936,0.505464480874317,0.6654676258992805,0.7652068126520681
2024-03-31,SVC,undersample,0.2,0.9316770186335404,0.6912442396313364,0.7577639751552795,0.7936507936507935,0.8710801393728224,0.900360144057623,0.9129967776584318,0.9736842105263158,0.2189349112426035,0.6041666666666666,0.357487922705314,0.5763239875389408,0.7240704500978473,0.8095238095238095
2024-03-31,SVC,undersample,0.3,0.9006211180124224,0.725,0.7795031055900621,0.8033240997229917,0.8590047393364928,0.8793208004851426,0.8879682997118157,0.9473684210526316,0.2627737226277372,0.6934523809523809,0.4114285714285715,0.6228373702422146,0.7515657620041755,0.8214765100671141
2024-03-31,SVC,undersample,0.4,0.8757763975155279,0.7704918032786885,0.8074534161490683,0.819767441860465,0.8524788391777508,0.863970588235294,0.8687930409568684,0.8947368421052632,0.3090909090909091,0.7619047619047619,0.4594594594594594,0.6488549618320612,0.752212389380531,0.8050139275766017
2024-03-31,SVC,undersample,0.5,0.7950310559006211,0.8152866242038217,0.8074534161490683,0.8050314465408805,0.7990012484394508,0.7970112079701122,0.7961946578851079,0.7894736842105263,0.3896103896103896,0.8363095238095238,0.5217391304347826,0.6550218340611355,0.7159904534606205,0.7445255474452555
2024-03-31,SVC,undersample,0.6,0.7267080745341615,0.841726618705036,0.7950310559006211,0.7799999999999999,0.7471264367816091,0.7367758186397984,0.7325966850828729,0.7894736842105263,0.4918032786885246,0.8839285714285714,0.6060606060606061,0.7042253521126761,0.7444168734491314,0.7623318385650225
2024-03-31,SVC,undersample,0.7000000000000001,0.6832298136645962,0.8870967741935484,0.7981366459627329,0.7719298245614036,0.7161458333333333,0.6993006993006993,0.6925925925925925,0.7894736842105263,0.6,0.9166666666666666,0.6818181818181819,0.7425742574257426,0.7653061224489796,0.7750759878419453
2024-03-31,SVC,undersample,0.8,0.5962732919254659,0.9230769230769232,0.7732919254658385,0.7245283018867924,0.641711229946524,0.6181584030907921,0.608955223880597,0.7368421052631579,0.717948717948718,0.9375,0.7272727272727273,0.7329842931937173,0.7349081364829397,0.7357032457496137
2024-03-31,SVC,undersample,0.9,0.3540372670807453,0.9344262295081968,0.6645962732919255,0.5135135135135135,0.4042553191489361,0.3774834437086093,0.3674630261660978,0.4473684210526316,0.8095238095238095,0.925595238095238,0.576271186440678,0.4913294797687861,0.4683195592286501,0.4594594594594595
2024-03-31,SVC,oversample,0.1,1.0,0.9656019656019657,0.9821882951653944,0.9825,0.9929257200606368,0.9964503042596348,0.9979088872292756,0.4736842105263157,0.8181818181818182,0.9285714285714286,0.6,0.5172413793103448,0.4945054945054944,0.4857142857142857
2024-03-31,SVC,oversample,0.2,1.0,0.9679802955665024,0.9834605597964376,0.9837296620775968,0.993427704752275,0.996703018006594,0.9980579623543472,0.3947368421052631,0.7894736842105263,0.9196428571428572,0.5263157894736843,0.4385964912280702,0.4155124653739612,0.4066985645933014
2024-03-31,SVC,oversample,0.3,1.0,0.9751861042183624,0.9872773536895676,0.9874371859296482,0.9949367088607596,0.9974619289340102,0.9985054550889254,0.3947368421052631,0.7894736842105263,0.9196428571428572,0.5263157894736843,0.4385964912280702,0.4155124653739612,0.4066985645933014
2024-03-31,SVC,oversample,0.4,1.0,0.9768019884009942,0.9881255301102628,0.9882648784576696,0.9952726658787776,0.9976307327805042,0.9986049524189128,0.3947368421052631,0.7894736842105263,0.9196428571428572,0.5263157894736843,0.4385964912280702,0.4155124653739612,0.4066985645933014
2024-03-31,SVC,oversample,0.5,1.0,0.9816819317235636,0.9906700593723494,0.9907563025210084,0.9962818996112895,0.9981374873010498,0.9989035634188886,0.4736842105263157,0.8181818181818182,0.9285714285714286,0.6,0.5172413793103448,0.4945054945054944,0.4857142857142857
2024-03-31,SVC,oversample,0.6,1.0,0.986610878661088,0.993214588634436,0.9932603201347936,0.9972931822026728,0.9986447569032696,0.9992023530584776,0.3947368421052631,0.7894736842105263,0.9196428571428572,0.5263157894736843,0.4385964912280702,0.4155124653739612,0.4066985645933014
2024-03-31,SVC,oversample,0.7000000000000001,1.0,0.9849624060150376,0.9923664122137404,0.9924242424242424,0.9969558599695588,0.9984756097560976,0.9991027366532078,0.3421052631578947,0.7647058823529411,0.9136904761904762,0.4727272727272727,0.3846153846153846,0.362116991643454,0.3535999999999999
2024-03-31,SVC,oversample,0.8,1.0,0.9874371859296482,0.9936386768447836,0.9936788874841972,0.9974619289340102,0.9987293519695044,0.9992521687107389,0.3157894736842105,0.75,0.9107142857142856,0.4444444444444443,0.3571428571428571,0.3351955307262569,0.3269230769230769
2024-03-31,SVC,oversample,0.9,1.0,0.9890939597315436,0.9944868532654793,0.9945170814002532,0.9977995937711578,0.9988985851054816,0.999351814918229,0.2368421052631578,0.6923076923076923,0.9017857142857144,0.3529411764705882,0.2727272727272727,0.2535211267605634,0.2463768115942029
2024-03-31,SVC,smote,0.1,0.9804919423240034,0.9181890389197775,0.9465648854961832,0.948318293683347,0.9673640167364016,0.9738837405223252,0.9765939472245688,0.7368421052631579,0.5957446808510638,0.9136904761904762,0.6588235294117647,0.7035175879396984,0.7197943444730076,0.7267175572519085
2024-03-31,SVC,smote,0.2,0.9745547073791349,0.944124897288414,0.9584393553859204,0.9590984974958264,0.96831282656329,0.9714237402773082,0.9727105223843432,0.6842105263157895,0.6046511627906976,0.9136904761904762,0.6419753086419753,0.6666666666666666,0.6753246753246753,0.6789554531490015
2024-03-31,SVC,smote,0.3,0.9677692960135708,0.9572147651006712,0.96225614927905,0.962463095740194,0.9656398104265402,0.966703380496484,0.9671420023932988,0.5526315789473685,0.7,0.9226190476190476,0.6176470588235295,0.576923076923077,0.5645161290322581,0.5595611285266459
2024-03-31,SVC,smote,0.4,0.9584393553859204,0.9641638225255972,0.9614079728583546,0.9612930667800936,0.959578804347826,0.959008741407112,0.9587742064284288,0.5263157894736842,0.7407407407407407,0.925595238095238,0.6153846153846153,0.5586592178770949,0.5420054200542006,0.5354330708661418
2024-03-31,SVC,smote,0.5,0.9516539440203562,0.9697493517718236,0.9609838846480068,0.9606164383561644,0.9552187978886428,0.9534330387491502,0.9526996653513812,0.5,0.76,0.925595238095238,0.6031746031746031,0.5367231638418078,0.5177111716621253,0.5102685624012638
2024-03-31,SVC,smote,0.6,0.9448685326547922,0.9729257641921396,0.9592875318066156,0.9586919104991394,0.9503497696638796,0.9476012249064306,0.9464740866610024,0.5,0.7916666666666666,0.9285714285714286,0.6129032258064516,0.5397727272727273,0.5191256830601092,0.5110759493670886
2024-03-31,SVC,smote,0.7000000000000001,0.9406276505513148,0.9788172992056487,0.9601357082273112,0.9593425605536332,0.9480253034706788,0.9443119891008176,0.9427914187128072,0.4210526315789473,0.8,0.9226190476190476,0.5517241379310345,0.4651162790697674,0.441988950276243,0.4331210191082802
2024-03-31,SVC,smote,0.8,0.921119592875318,0.9836956521739132,0.9529262086513997,0.9513797634691196,0.9329896907216496,0.9270166453265044,0.9245793269230768,0.3684210526315789,0.7777777777777778,0.9166666666666666,0.5,0.4117647058823529,0.3888888888888888,0.3801916932907348
2024-03-31,SVC,smote,0.9,0.900763358778626,0.989748369058714,0.9457167090754875,0.9431616341030196,0.9172568664708932,0.908935296131462,0.9055524903445854,0.3157894736842105,0.75,0.9107142857142856,0.4444444444444443,0.3571428571428571,0.3351955307262569,0.3269230769230769
2024-03-31,SVC,cgan,0.1,0.8850931677018633,0.7383419689119171,0.8486012068019748,0.8050847457627118,0.8512544802867383,0.8678440925700365,0.8748645720476707,0.9210526315789472,0.4216867469879518,0.8482142857142857,0.578512396694215,0.7446808510638299,0.8235294117647058,0.8610709117221419
2024-03-31,SVC,cgan,0.2,0.8618012422360248,0.8295964125560538,0.8886450905101481,0.8453922315308453,0.8551617873651771,0.8584686774941995,0.8598377836507791,0.7894736842105263,0.5357142857142857,0.8988095238095238,0.6382978723404255,0.7211538461538461,0.7537688442211055,0.7680722891566265
2024-03-31,SVC,cgan,0.3,0.843167701863354,0.863275039745628,0.8974218321448162,0.8531029065200314,0.8471138845553822,0.845136186770428,0.844324522089088,0.7631578947368421,0.6041666666666666,0.9166666666666666,0.6744186046511628,0.725,0.7435897435897435,0.7515243902439024
2024-03-31,SVC,cgan,0.4,0.8354037267080745,0.8966666666666666,0.9078442128359846,0.864951768488746,0.8469773299748112,0.8411507191994997,0.8387747615553925,0.7105263157894737,0.6428571428571429,0.9226190476190476,0.6749999999999999,0.6958762886597938,0.703125,0.7061538461538461
2024-03-31,SVC,cgan,0.5,0.8245341614906833,0.917098445595855,0.911684037301152,0.8683565004088308,0.8415213946117275,0.8329411764705882,0.829458788936874,0.6578947368421053,0.7142857142857143,0.9315476190476192,0.684931506849315,0.6684491978609626,0.6631299734748011,0.6609642301710732
2024-03-31,SVC,cgan,0.6,0.8167701863354038,0.9326241134751772,0.9144267690619856,0.8708609271523179,0.8375796178343949,0.8270440251572326,0.8227824806772175,0.5,0.7037037037037037,0.9196428571428572,0.5846153846153846,0.5307262569832403,0.5149051490514904,0.5086614173228347
2024-03-31,SVC,cgan,0.7000000000000001,0.8090062111801242,0.9524680073126144,0.918266593527153,0.874895046179681,0.8341338456612232,0.821377896894214,0.8162381347341259,0.5,0.76,0.925595238095238,0.6031746031746031,0.5367231638418078,0.5177111716621253,0.5102685624012638
2024-03-31,SVC,cgan,0.8,0.7981366459627329,0.9643527204502814,0.918266593527153,0.8734069668649107,0.8266323576712769,0.8121346184231315,0.8063117098828088,0.5,0.8260869565217391,0.9315476190476192,0.6229508196721311,0.5428571428571428,0.5205479452054794,0.5118858954041204
2024-03-31,SVC,cgan,0.9,0.7841614906832298,0.9824902723735408,0.9188151398793198,0.8721934369602763,0.8171521035598706,0.8003169572107766,0.7935847661305232,0.3157894736842105,0.75,0.9107142857142856,0.4444444444444443,0.3571428571428571,0.3351955307262569,0.3269230769230769
2024-03-31,SVC,none,0.1,0.9006211180124224,0.3961748633879781,0.823134328358209,0.5502846299810247,0.7178217821782177,0.7988980716253443,0.8378653976886472,0.8947368421052632,0.4047619047619047,0.8392857142857143,0.5573770491803278,0.7203389830508474,0.7981220657276995,0.8352601156069365
2024-03-31,SVC,none,0.2,0.8012422360248447,0.5330578512396694,0.8917910447761194,0.6401985111662531,0.7279909706546275,0.762862211709048,0.7782114975159689,0.868421052631579,0.532258064516129,0.8988095238095238,0.66,0.7710280373831777,0.8168316831683169,0.8373134328358209
2024-03-31,SVC,none,0.3,0.7080745341614907,0.6333333333333333,0.9156716417910448,0.6686217008797654,0.6917475728155339,0.6998158379373849,0.7031930333817127,0.7631578947368421,0.6170212765957447,0.9196428571428572,0.6823529411764706,0.7286432160804021,0.7455012853470437,0.752671755725191
2024-03-31,SVC,none,0.4,0.5900621118012422,0.7089552238805971,0.9216417910447762,0.6440677966101696,0.6105398457583547,0.6001263423878711,0.5959409594095941,0.7105263157894737,0.75,0.9404761904761904,0.7297297297297298,0.7180851063829788,0.7142857142857144,0.7127329192546584
2024-03-31,SVC,none,0.5,0.5031055900621118,0.7714285714285715,0.9223880597014924,0.6090225563909775,0.5407209612817089,0.5212355212355212,0.5136143230138008,0.631578947368421,0.75,0.9345238095238096,0.6857142857142857,0.6521739130434782,0.641711229946524,0.6375
2024-03-31,SVC,none,0.6,0.4037267080745341,0.7926829268292683,0.9156716417910448,0.5349794238683128,0.4476584022038568,0.4245591116917047,0.4157261098570353,0.4473684210526316,0.85,0.9285714285714286,0.5862068965517242,0.4941860465116279,0.4696132596685083,0.4601910828025478
2024-03-31,SVC,none,0.7000000000000001,0.3416149068322981,0.9166666666666666,0.9171641791044776,0.4977375565610859,0.3906249999999999,0.3644797879390324,0.3547040971168436,0.2631578947368421,0.8333333333333334,0.9107142857142856,0.3999999999999999,0.3048780487804877,0.2824858757062146,0.2741935483870967
2024-03-31,SVC,none,0.8,0.2732919254658385,0.9777777777777776,0.9119402985074628,0.4271844660194175,0.3193033381712628,0.2945113788487283,0.2853872567722244,0.131578947368421,0.8333333333333334,0.8988095238095238,0.2272727272727272,0.1582278481012657,0.1436781609195402,0.1384364820846905
2024-03-31,SVC,none,0.9,0.1677018633540372,1.0,0.9,0.2872340425531915,0.2011922503725782,0.1829268292682926,0.1763349980791394,0.0,0.0,0.8869047619047619,0.0,,,
2024-03-31,SVC,undersample,0.1,0.9813664596273292,0.6294820717131474,0.7018633540372671,0.7669902912621359,0.88268156424581,0.9294117647058824,0.9501238061549344,0.9473684210526316,0.1855670103092783,0.5238095238095238,0.3103448275862068,0.5202312138728324,0.6716417910447761,0.7630922693266833
